"Scenario_1","Scenario_2","Scenario_3","Scenario_4","Scenario_5","Scenario_6","Scenario_7","Scenario_8","Scenario_9","Scenario_10","Date"
186.255004202551,220.644791708802,225.602517632289,144.042536558722,123.359721036379,141.063545920802,149.533460064683,230.357205385857,191.535587047859,243.842963196512,2024-10-03 20:00:00
199.032374485051,222.114553496548,234.283343073489,140.803115537779,124.693101237286,132.471927004053,146.214566573282,228.076650595157,196.244546264561,247.136152928239,2024-10-03 21:00:00
178.570340165491,211.299288314397,217.61227673224,112.67895138151,103.24645629749,102.186341942159,121.365997925513,214.031222009241,175.71151815239,233.157970310579,2024-10-03 22:00:00
158.372457401283,202.572593094975,205.317427957478,100.763886436327,112.543953480343,95.2337556766727,110.312736758463,211.926994527379,164.702268474634,236.56798435252,2024-10-03 23:00:00
159.474864352077,201.703374189103,207.890002727655,102.709126710909,98.9439996679537,95.4547640635675,109.918301655795,202.103038224998,156.011912783144,228.071557653734,2024-10-04 00:00:00
151.062022690605,200.50143094372,213.39727159971,106.634210435975,101.815239939501,98.8266383006887,110.349058429801,192.415572955801,151.384730057746,225.433351981727,2024-10-04 01:00:00
146.785866865285,198.286785650732,211.227558002295,107.547129652809,100.006172531182,110.262750376823,120.126856962025,193.650047375195,147.832506545655,229.249860098327,2024-10-04 02:00:00
152.016943264211,199.556870014696,211.979035614514,115.325344373681,108.98644222305,109.972959645294,99.3134990315691,187.995536788629,147.344624812716,232.110642281237,2024-10-04 03:00:00
147.737326862205,202.35615553491,208.76955749709,109.253190788925,99.840732888194,108.397279338597,100.229134344895,194.926317857464,144.78863404167,230.985355778391,2024-10-04 04:00:00
145.495289582934,199.804850963023,214.469522547165,118.688560372154,91.6119427467985,105.059328676785,104.05923955805,190.598289378675,155.500804112436,232.609534927624,2024-10-04 05:00:00
151.603030999699,206.313220742005,215.617779450385,127.226337004659,106.444539134522,112.317475523378,107.431338843098,186.384139410627,153.577012878417,243.453068447974,2024-10-04 06:00:00
162.703577851338,221.430177552505,220.665513681016,130.362848803834,123.976907274317,123.619283148291,113.285082732375,195.50887228359,167.387330599362,253.424573384165,2024-10-04 07:00:00
163.589612114011,225.457570609298,224.453817265387,128.877249125902,132.648538154904,123.271740818478,115.267025011966,202.521877702581,179.075734547111,257.817009304614,2024-10-04 08:00:00
151.72142668656,209.81473131296,211.219308558018,109.601313888759,115.358518143098,100.556333929127,98.5227545609426,190.287295830779,164.610665993972,246.422801484892,2024-10-04 09:00:00
137.6081996749,204.185175450465,197.964807284989,94.4077655291901,98.3300032468297,70.7875277274408,83.3805798756019,174.668561598616,151.214356094385,235.35800199652,2024-10-04 10:00:00
135.997473015907,205.373222258067,189.535222312787,85.3902335344408,105.157564188884,53.117577843163,59.3523150751779,171.445646554355,141.900073149723,231.780951499931,2024-10-04 11:00:00
132.529273733783,204.21598182299,186.554601180708,69.9820288890476,90.6679155891228,58.8455349992633,80.6620009146612,164.654482166914,127.248268024014,231.942522435711,2024-10-04 12:00:00
132.211101337559,205.742173563337,186.616224084932,44.1911606255019,78.0790561350141,55.873798987828,72.4103590729757,165.516600504518,113.895504160024,229.498949452143,2024-10-04 13:00:00
136.843714494587,202.65141140416,190.816235347236,42.6289834687539,62.5092440556994,46.0893942685097,66.9974835800589,160.786183299762,120.458781296121,228.421005458658,2024-10-04 14:00:00
137.412370985247,210.980864598112,183.118562634286,28.8965528639481,73.2029904922058,19.0853842346211,55.4892472272622,154.526425333824,112.171346933426,225.701591536954,2024-10-04 15:00:00
134.926508589133,213.30861143768,185.577630222671,39.3254412203488,77.7342189411606,29.4556813543769,54.1828160821066,157.644467488522,102.1237615017,223.831245876376,2024-10-04 16:00:00
146.855427785664,216.562594039241,198.565684712227,32.9589419922168,83.5777941535346,43.2637657209815,83.1166208919398,166.627793971997,112.38885249509,235.17427686555,2024-10-04 17:00:00
165.525039580837,215.517469115673,219.172432691882,45.9368752589301,115.375446693459,62.4064356021948,94.175433034609,174.30392013092,134.757568759817,239.628777375411,2024-10-04 18:00:00
190.359683132807,222.33719741236,239.53645473938,81.7176995473729,137.330942757491,94.8008490894135,124.553609877538,185.745787486856,144.203790488124,262.275323533406,2024-10-04 19:00:00
209.810042198526,235.956970496999,254.240844260285,98.4695189921892,169.922598578951,122.921595610942,139.420086744068,196.871071033891,175.136006676726,276.620380937138,2024-10-04 20:00:00
211.043717444915,240.080706402781,257.450247776367,83.8997755080614,164.25430664373,122.189180723947,150.08099633646,187.523575197055,187.62763765998,270.093241283921,2024-10-04 21:00:00
200.428127193169,229.184239063769,244.491229518589,59.693775130954,152.685921747941,95.5449943345942,132.80570985596,171.191657339718,162.096938650956,254.676573642737,2024-10-04 22:00:00
189.213452097418,228.191681351179,243.801709114216,59.7315010336283,153.906608158641,107.323843653059,120.250068915477,170.602200195869,150.600308638986,258.602811785795,2024-10-04 23:00:00
197.177065539444,223.799216030047,241.743406330231,40.5911497662817,142.714397307786,112.173278246612,118.449772017923,175.792598617395,146.700478423393,247.447539776026,2024-10-05 00:00:00
201.53716197321,226.170791855298,242.576465046678,31.8450546462061,139.222211821143,111.201388450686,111.678152321774,166.857482230102,146.111294057921,245.527266321145,2024-10-05 01:00:00
199.455034747445,221.514971379432,242.445302628643,-0.363807414421757,147.496294686592,107.99638294598,116.345866000234,163.568354591204,134.752057832628,240.621935122115,2024-10-05 02:00:00
194.225141209883,213.02548540855,245.108564743266,13.1158626969754,159.337099696946,113.298899476351,103.721475428295,160.754969117585,126.847067246009,239.157664349093,2024-10-05 03:00:00
187.437769875974,207.544744855574,248.838373156854,-4.39924923150238,144.803688747388,106.038343654688,105.163934875862,162.611537972817,145.1252618791,243.896783366182,2024-10-05 04:00:00
191.371572441897,210.966870592141,252.179615845353,-14.0652459040349,163.526683393027,105.285919623964,120.660931578493,157.944740869202,156.073450124451,244.752828561973,2024-10-05 05:00:00
194.828747469546,216.390980896695,253.505883940317,-10.0780927996633,185.723100407798,118.279831507168,134.482197474582,165.828352895927,167.157537893939,254.92371472167,2024-10-05 06:00:00
202.34189558531,231.1219288413,265.922491010872,1.8685046120149,192.826662685054,126.531287998902,147.49654068933,173.8281190494,174.811808369672,267.159255489073,2024-10-05 07:00:00
198.89034608129,232.819736030707,269.57845758556,21.8312108021492,196.711132902356,125.822637712296,151.846390335924,183.862792458722,178.389446225334,275.40160604651,2024-10-05 08:00:00
185.777371939134,216.702638307938,265.230398140374,-29.2124592102076,178.64549599479,110.22258129463,141.939472040871,160.945517889675,155.178292190816,271.106963094559,2024-10-05 09:00:00
170.322488340978,205.960478390376,255.555061259602,-51.7259061935114,163.931600976566,91.1831824810634,134.446112384046,142.464251532173,143.312214120482,265.444490034268,2024-10-05 10:00:00
155.691009449348,192.28621150687,252.10489034123,-70.223674100691,164.465301946076,80.2698287181487,126.354316228976,139.587566306744,136.917528276168,263.686920499824,2024-10-05 11:00:00
150.34761923664,182.631489638751,243.084712986451,-94.1930428388384,159.880280270842,74.1089437870801,129.339763372311,131.865051466559,143.975240002195,261.870314050448,2024-10-05 12:00:00
154.731198950408,174.924222487171,241.300938516054,-97.3805986769286,157.324900464018,72.5713174197995,130.922798627318,128.652827140716,138.776163208632,261.096880858255,2024-10-05 13:00:00
150.608928255141,177.60784586414,240.235054338127,-101.155240667881,162.150999688411,72.3455017063014,130.502775331187,122.156225894078,139.376818040985,262.589484193324,2024-10-05 14:00:00
152.973983949446,175.209420358251,233.957731988933,-106.603767010205,151.007522792981,77.5880527754546,132.184701515288,119.746416806814,128.785034033598,256.255702096681,2024-10-05 15:00:00
143.27397150337,180.588650126557,231.727167116939,-94.9302549620784,150.220361331756,78.4052831307995,134.291691251538,131.190547730067,127.905650627275,253.332098477113,2024-10-05 16:00:00
148.167278600567,194.299210477214,243.823905467591,-96.7464524146971,156.614098048694,99.0147573743748,148.909797193388,132.993001032318,130.491024871454,256.71375378132,2024-10-05 17:00:00
165.347063981489,201.776693391745,260.636922222051,-71.0723039133306,167.191057894416,103.083254428274,156.968488584597,143.695912165403,139.339423020695,261.879472605479,2024-10-05 18:00:00
189.147762290194,218.086752314154,271.924395360768,-33.2879952300713,193.128705943576,123.980450861091,179.55552958406,161.238630898949,158.358858905773,278.897218826544,2024-10-05 19:00:00
207.821820854862,224.466288687282,287.123238353622,21.6556787521731,210.476976031729,137.724308390164,196.308404559619,185.48227002831,174.990075996531,292.109822558131,2024-10-05 20:00:00
207.165523886513,223.698521468398,286.038637217076,15.8134489023535,207.942606748599,139.105412929484,193.995001918695,196.206942829134,176.418167495068,289.454519949793,2024-10-05 21:00:00
186.484752849897,211.32748942256,267.529507327722,-42.4687600178855,199.603472123464,120.484307965615,183.319109601802,182.871515677661,159.511047611528,266.481113908554,2024-10-05 22:00:00
172.35691597972,208.932580208366,266.393668609844,-52.2656957575842,202.084262343768,108.052741541932,170.641792128653,179.724464238074,159.339445719652,274.403796347007,2024-10-05 23:00:00
171.559777631736,200.702687714883,261.545159790687,-71.8367852665926,194.281988457125,105.735973777304,174.477654149409,185.389706911346,160.593304225878,265.293271408614,2024-10-06 00:00:00
163.667615235031,211.806666069323,265.521407438625,-79.1536463542887,189.330233713769,96.5748041311358,165.04786709114,178.729133786091,158.553760505907,267.32339593523,2024-10-06 01:00:00
159.754488887041,209.068150706868,265.224946579133,-104.726864228105,183.31893824889,99.5297980379732,158.9202186426,177.249140049636,153.808776480136,264.215987347801,2024-10-06 02:00:00
156.46359169749,204.750588304729,267.209829554454,-109.108821664823,181.27504207444,86.1590156052334,159.141445722948,181.398200119859,144.907517525863,264.064701982953,2024-10-06 03:00:00
163.552809557658,207.765317419713,264.901693676563,-108.26777291254,190.023443898555,89.3206740418397,157.736326635639,182.214427601499,149.131873164785,264.73901340728,2024-10-06 04:00:00
164.078013622085,208.499315341077,261.078547903509,-107.625599572793,193.862800981446,90.9545989080022,151.790853288475,178.912184247751,160.368895281018,268.578977010503,2024-10-06 05:00:00
169.493781535722,210.663246937215,266.863194703138,-96.7605329018384,206.695207702879,90.2051794658475,166.698367656918,184.472429844695,160.371688034036,266.653936077219,2024-10-06 06:00:00
180.11442093402,227.293787932064,275.671483846389,-82.578892792345,214.917419206186,101.756562859518,164.029115849826,190.864719343697,176.283349928959,276.078678220297,2024-10-06 07:00:00
174.893114272022,237.772534750194,277.175386482612,-72.0022508590561,221.077680841495,101.322385614042,161.294532198522,206.112078827439,177.956748218562,279.891976189197,2024-10-06 08:00:00
160.461850742703,224.700153958921,268.023828681905,-87.854322434972,207.057923791484,77.9950662778088,141.072680020169,189.54421548586,162.38705529312,276.574616484064,2024-10-06 09:00:00
156.294727837594,217.84466278673,264.456720917558,-116.848073347783,200.811238829953,35.5439119917358,123.699090016407,179.027364584457,141.704116031289,266.654285191105,2024-10-06 10:00:00
152.171652583905,211.231308184932,256.525489400076,-125.746487158099,195.15537392224,2.77918186861722,115.017847483107,174.9824516874,135.47190714502,261.024111689218,2024-10-06 11:00:00
148.908464768852,211.909704903307,248.93812327162,-122.741830213732,181.071520131424,-21.6520264405235,109.803714855839,178.08242162528,141.610780017717,250.543595648431,2024-10-06 12:00:00
146.308343657866,204.910389827652,245.264585548123,-129.647428958238,183.508386077489,-47.6356693078675,104.045158662182,183.217633353446,137.467332047431,249.405788940477,2024-10-06 13:00:00
130.399018484961,214.807822662764,235.447951476604,-129.86676320143,181.25875692993,-48.9753279358575,100.831168090089,177.281057283511,127.784227646983,253.151855020682,2024-10-06 14:00:00
136.858402704434,211.577071756367,236.52639296413,-132.478225764691,187.351030647821,-34.5443873606813,101.393945543753,176.923299299323,131.924137944957,248.570078561523,2024-10-06 15:00:00
125.785752146588,205.219361682588,239.476826577565,-124.566070331758,190.742466111726,-15.3351973703583,97.0066525780698,180.045193171318,126.999569067508,245.58075013439,2024-10-06 16:00:00
135.080775962296,210.277163579821,248.483426451085,-122.080342435602,202.764278429508,12.4283054623515,90.5572841134719,188.112787726384,125.19545039204,251.566891496519,2024-10-06 17:00:00
161.976207459779,219.811963573549,260.794559306654,-110.6604931924,216.794506679511,28.4925463328397,95.6122213402687,198.176711346801,135.789733143693,253.959674063869,2024-10-06 18:00:00
176.505218228401,243.322015090294,273.985612607064,-81.1847377282329,233.813886341272,64.7487531972244,109.764901650602,217.704607818137,150.17098245143,272.729659523804,2024-10-06 19:00:00
198.357656185568,260.078816490475,284.299198795054,-49.0745118540086,253.484026235406,95.737421610322,134.739731584339,233.782913854689,171.495969393989,291.039433671382,2024-10-06 20:00:00
199.698537137093,263.278800148426,290.265950580464,-50.5825512619343,251.473966741334,96.6197767777437,149.262489525033,241.091144066992,177.994893193304,291.134874407964,2024-10-06 21:00:00
172.280234144934,244.999181774756,269.723729444569,-80.0787160229199,246.826878970529,59.9993197280513,122.933836144841,229.209809760142,157.685671713871,274.602772131627,2024-10-06 22:00:00
153.568319251295,236.95265395954,267.720791267053,-83.365341526074,246.721142393238,31.3885655527533,106.532895019092,219.016342058765,157.606512157035,273.661579285412,2024-10-06 23:00:00
140.548405646046,231.281942678599,262.194596104649,-98.7878931156352,230.39452771702,32.0173301099678,97.851957195623,217.792836914261,157.744841537165,269.517724196489,2024-10-07 00:00:00
131.529304406974,243.471591893504,263.428243397367,-94.6903603509552,224.574800728629,-4.21281151981229,96.5138289695661,212.112033059949,147.381379076605,262.981865215421,2024-10-07 01:00:00
120.324010861884,234.12043271569,259.707553917173,-84.9054579017741,216.001888075509,14.528410918863,95.7156120995248,217.07152146069,146.645202426333,257.593175339981,2024-10-07 02:00:00
122.549302084755,235.497494868321,256.76545522344,-72.6613695445203,204.476026997843,-3.04209675906259,94.5888972410054,211.178044624945,133.622192978178,249.362735528197,2024-10-07 03:00:00
136.395307915747,234.452901593552,263.843716474007,-78.9250697315928,203.238760226961,16.505838568465,99.4963226287207,199.988794703639,133.511720993317,247.842488182393,2024-10-07 04:00:00
131.418388917662,242.262843921535,267.406250907479,-92.068812761698,208.494324531071,37.6601631219212,103.487454056171,201.626038780321,138.241670808291,250.236362087714,2024-10-07 05:00:00
141.501458088315,242.099519509613,260.331452527994,-84.1605109450431,212.399656722488,27.1473388169022,116.350560883695,210.92440016759,136.610392763938,254.163098573018,2024-10-07 06:00:00
157.896020748832,253.346270538921,267.71857539951,-62.3778715912614,214.061768527982,58.1213506310074,117.570912162567,221.021195526595,156.746403781369,262.659208290151,2024-10-07 07:00:00
159.410421792747,252.95105980056,268.411130060268,-46.7380802554328,215.005619997583,68.0520342528872,118.251389211356,234.471609637324,161.688166221876,257.572874247042,2024-10-07 08:00:00
138.430345878083,244.178841213733,252.506656319701,-82.205824615996,192.621863690991,35.2698864616238,97.2783149074839,225.599616384224,147.425411284816,242.525350145899,2024-10-07 09:00:00
125.598872540768,243.637147163164,245.014296030742,-111.404531305089,184.133974763723,-28.2797456975216,67.0705650190698,208.268496858152,132.058461148776,230.501849271147,2024-10-07 10:00:00
117.644463203968,247.477551493408,239.496284317879,-118.458581440253,182.991368420066,-37.342748913625,38.4911913234072,208.301720396658,119.05907372076,227.481037327668,2024-10-07 11:00:00
117.73513649951,249.486000632333,233.845502771953,-118.807043840009,167.085149459511,-37.3203825206991,43.2716885628698,203.946705372705,120.569924561164,223.92893880114,2024-10-07 12:00:00
114.132731344183,255.964074382356,241.784362254195,-117.347497721126,161.599787239524,-64.6396497234769,19.4677162791627,209.885685699836,111.362427860193,217.350400453013,2024-10-07 13:00:00
114.794508036112,262.928729034782,227.5201017289,-113.741239930704,165.489645103932,-54.2216823101131,-7.25629326954748,213.315021460621,115.155183819383,223.210050027099,2024-10-07 14:00:00
113.689658057498,260.767551642171,229.273197905531,-124.095337993001,166.048408051722,-67.5107356358241,19.9961087929473,211.431211398061,129.217555205679,220.535974216277,2024-10-07 15:00:00
117.104865089878,262.847857183872,231.290804380061,-128.953075927742,168.763371936877,-82.8616432394424,27.2262392332188,219.646397419877,130.491413483246,217.781524969778,2024-10-07 16:00:00
117.34398881531,263.274948325516,241.792190234135,-138.173785226649,178.045757216371,-62.1963034139408,45.6085762289,224.382487401157,139.131969839816,224.59353214956,2024-10-07 17:00:00
126.048530866146,270.537753965732,252.291404138173,-121.665705098608,194.720303503801,-61.4033921060377,64.8695897380113,238.364363284776,155.421925978371,235.868406157668,2024-10-07 18:00:00
168.946176803962,291.525420649711,264.899927454076,-86.7328303045289,220.13327348059,-21.2495709705316,92.6496364642787,244.481552053193,180.735761338999,257.693629766777,2024-10-07 19:00:00
187.077772744911,306.821578366031,270.737767164748,-53.576351060282,241.550258943715,28.3124114870632,100.543921872921,253.625897919804,193.506472552567,271.026733245361,2024-10-07 20:00:00
190.482404740884,311.51923881155,273.032309855412,-63.6927379033971,234.892712677292,-19.0019966913403,101.510418886294,257.626858473697,192.79934256817,266.817761595292,2024-10-07 21:00:00
174.343567518349,295.115460777476,268.695728167309,-78.4899531671565,220.928499297438,-67.1799353865496,61.512965480951,241.870048141823,175.437208394772,255.666728093811,2024-10-07 22:00:00
160.418437132285,287.911278808148,270.103838231395,-86.4642581878525,221.036446801083,-71.7371315959374,39.9731782301605,223.970379666544,170.82913623837,250.593877740915,2024-10-07 23:00:00
158.51159166968,280.412887007194,274.72983566816,-82.6854644910964,211.493675760643,-71.6551210467641,57.3972275744409,217.312246082496,161.515579604291,241.065279143373,2024-10-08 00:00:00
155.623444212061,283.252804341242,279.409853650541,-78.7746376434741,196.260268935615,-83.4428761265217,52.7251801280994,221.525639169134,146.146668675521,243.985736552725,2024-10-08 01:00:00
151.494878963325,276.554732942845,282.841916150584,-71.8002261905319,189.702943591358,-82.461805167022,42.9668770468349,216.525608363571,139.219371786824,239.689817136021,2024-10-08 02:00:00
151.117444079616,276.830604989296,286.19273977221,-64.7213305779574,193.04353674492,-87.126663150234,46.8709180960129,214.61343286086,143.312583193789,234.979008224115,2024-10-08 03:00:00
152.279748269023,272.182130969826,288.989860564656,-70.2678395951047,191.427235826887,-87.5200579870847,52.8411921046968,209.951504420113,158.153786792652,237.069516856983,2024-10-08 04:00:00
166.406655194502,281.801646083811,288.094214073336,-79.6954806924437,185.744884195465,-87.7135254686942,57.1547622860277,209.745741011218,167.874070481252,245.629453940622,2024-10-08 05:00:00
168.716260087424,287.832955131196,285.589761806919,-77.5129006778929,193.16354772626,-80.9768300777769,67.3746248556319,214.322636727575,161.318789290959,245.855493062186,2024-10-08 06:00:00
172.926649164475,294.418581472011,285.521173314628,-62.2782668009734,200.112998608067,-74.389455033069,77.7120661351135,221.798983069145,178.174623827369,257.865704787197,2024-10-08 07:00:00
174.142007967641,297.62250430718,287.071757816449,-51.479778074222,206.616340920716,-67.798905706675,79.6393235278172,228.753144595467,180.347564451273,259.648839657837,2024-10-08 08:00:00
160.48729828182,285.645431308998,280.09044713809,-78.420747887526,201.901093334652,-93.0520481306198,64.3839441865256,204.912763269001,164.842553929104,255.116303276575,2024-10-08 09:00:00
151.792975106934,280.941722149553,276.301654554836,-101.574319745058,182.398627137108,-116.478692889277,39.7580470409213,189.537281877877,155.801855786771,249.737218422096,2024-10-08 10:00:00
142.648486758729,279.376833728368,271.575786738676,-108.177921438736,174.943205208797,-117.848503276253,-12.7637816403951,186.85275837312,158.441451155671,245.64666112316,2024-10-08 11:00:00
133.204946271591,273.228037335309,265.278054527731,-116.848285651137,166.647320558686,-124.330804376092,8.64933129569493,185.771894184569,157.588640545212,238.848518362284,2024-10-08 12:00:00
139.549462399902,270.108196348551,280.816932207706,-123.909118816458,150.582626894263,-137.649035772571,-26.8190349588181,194.926285085362,148.585867928112,229.810911001043,2024-10-08 13:00:00
135.354554117546,272.432548630082,279.778671151998,-134.909826121325,148.967916235169,-145.878341181998,-10.1266940007054,194.701876172988,153.876966607129,226.451564099926,2024-10-08 14:00:00
128.668210396574,278.415655840935,284.748370435067,-134.889596223636,146.067907992491,-145.085160101275,-27.0149294318451,194.259927760932,158.762293646989,221.075076039234,2024-10-08 15:00:00
126.462216645109,284.48372733529,285.950189673898,-132.058347006566,162.144755263151,-159.156342700712,-10.3099043445513,190.938989019817,163.929147914938,214.173163072036,2024-10-08 16:00:00
129.613263338565,285.450102695343,292.886561809407,-131.749926357165,152.517247886968,-153.332774550293,42.1136388553943,196.782501274149,176.122576245264,218.714281349667,2024-10-08 17:00:00
150.42693382311,296.568294454878,305.525412251318,-121.475754778854,174.459709112234,-143.484030284101,71.7861240667572,200.24164595158,190.6514270665,225.100630156479,2024-10-08 18:00:00
177.660512407239,312.017573517522,326.130905763163,-94.92166023779,203.200489065873,-130.176181695448,100.547248363411,224.823183380383,204.278248286495,253.966066887561,2024-10-08 19:00:00
199.901556725627,325.669042044268,335.938523930926,-76.128210429233,224.945613838918,-110.142394608483,124.239678197242,238.224979858579,221.183776380462,273.873849584724,2024-10-08 20:00:00
200.369634731108,330.055955223953,341.737551795917,-87.3501075048606,224.979654138268,-107.6832174855,113.381949927208,241.878503658353,215.924837626963,275.986034181072,2024-10-08 21:00:00
183.241459068602,328.271982389362,322.663555412616,-122.358999193646,207.358778749361,-143.430932180394,88.4903201484011,230.28247996938,204.772729706972,260.25404890441,2024-10-08 22:00:00
171.513799419086,319.789185364527,317.577977940787,-121.837013584778,211.757631601561,-154.628932135152,76.5469487634191,215.914808696463,203.844611552673,267.493929307367,2024-10-08 23:00:00
168.439979088438,314.862750006444,312.005779711793,-125.156062338365,199.109954212219,-145.527929238447,80.4877002351072,215.224696395454,203.015855198499,260.439886988765,2024-10-09 00:00:00
159.25556597623,308.492330133594,317.025214514834,-134.659010379646,196.096101930967,-153.566647166264,76.6770524048366,207.811294483601,199.158077535304,258.793527013666,2024-10-09 01:00:00
148.549139050388,307.484789487574,316.943415346853,-128.623915279926,196.768623600665,-159.297021746547,85.0090721103285,208.698570898795,181.806286325711,248.335598236659,2024-10-09 02:00:00
159.681858255409,311.155715426164,315.112024387684,-122.309047255441,202.381717342183,-167.181266730434,81.1800202989413,204.167473798845,175.091460407295,249.81627591205,2024-10-09 03:00:00
163.741810188516,315.852866846716,321.447972293346,-120.243164671921,197.230582437778,-170.510259935729,86.7849341600657,198.081445225227,184.048970007487,250.815648448349,2024-10-09 04:00:00
161.147911369303,311.435578021378,326.71461926475,-122.300116710123,193.737292206148,-168.224298398507,90.7070364882228,200.294745300615,187.987962076564,248.980084423839,2024-10-09 05:00:00
162.109598034333,316.3803942899,323.555102415215,-120.395630539313,202.512906906078,-168.275730676842,104.002530897907,206.83966007437,193.536188584962,252.72648476194,2024-10-09 06:00:00
164.421956262591,332.201455498663,329.804869282444,-110.06617291973,211.867996019339,-158.75048492432,105.924355648122,213.828375419519,201.108165455959,267.103048339984,2024-10-09 07:00:00
177.555804956028,332.844095875597,327.095546418211,-101.555947914166,223.06907455916,-151.764718300542,111.563577592692,216.649540446293,205.698251060544,270.094918331289,2024-10-09 08:00:00
171.858295023694,321.609396458252,315.583830440366,-114.972018821231,213.565073844819,-165.668247715242,94.0077871739811,201.509587423864,188.476313797503,262.642355681972,2024-10-09 09:00:00
159.547126722249,315.164664759376,315.525560088101,-121.482069121426,200.932588711545,-177.23722173894,77.7929565249752,186.708844607129,172.690091240494,258.725380590304,2024-10-09 10:00:00
156.333198162014,313.617218805644,316.773781447318,-131.494137228491,200.693381690439,-185.980823630531,53.3337451471402,187.827821528621,167.576913557607,250.780974928299,2024-10-09 11:00:00
149.811572730845,313.498667238651,317.786241862087,-144.241480671731,191.567663122565,-190.713819867017,55.9465360596043,182.261184373917,174.915961955127,245.229540179233,2024-10-09 12:00:00
147.047298844521,318.148270913264,318.747162995619,-147.742134079546,192.099672259504,-192.490779598867,79.3123826691657,183.801291882422,171.97473913899,245.245899753892,2024-10-09 13:00:00
138.778466093311,318.508597615609,307.834916882652,-132.210068528786,185.542817814088,-194.727883103215,92.5306562658117,195.338485436575,174.00238529438,238.732240992859,2024-10-09 14:00:00
132.919025326537,319.519639717572,302.825603995993,-137.24917799921,186.415984919594,-194.950223931529,98.0118565560715,187.422134474639,182.674146229902,240.576532497193,2024-10-09 15:00:00
142.088368926669,331.611564124374,308.555973062104,-127.654807219464,182.996579921754,-196.41831629448,96.3300885876379,190.343375968046,182.009031306594,234.123844460725,2024-10-09 16:00:00
146.873978333815,336.905196508721,314.56460621216,-125.719038542052,185.909200491311,-188.286804378382,108.435504731171,199.063962931535,190.954882445409,239.641403846358,2024-10-09 17:00:00
162.341903310667,345.339805102802,316.140045197267,-115.900661858846,192.96266918728,-179.943227066077,121.190378242922,205.308736657601,199.891462170764,248.600989310382,2024-10-09 18:00:00
187.976492821866,354.002091759496,330.653506903434,-92.4725646176943,212.607875765242,-168.06562179409,131.048482818934,220.132932462473,220.221357193891,266.16607448953,2024-10-09 19:00:00
213.022280897942,365.402047524958,347.338612426684,-68.91080085313,223.177836880891,-149.312762936125,148.353915512829,227.473316190244,230.683008825057,282.564725759253,2024-10-09 20:00:00
212.917535397765,367.891080528786,353.553628360076,-55.216455392544,218.690359495083,-151.900794555921,147.104468890121,223.17068408961,231.556541970637,282.764322979081,2024-10-09 21:00:00
189.715308468843,358.878982871838,336.715750642497,-83.2913167167171,200.576553414032,-166.400714312732,124.692157822486,207.378292149417,222.992721489594,272.612732792676,2024-10-09 22:00:00
189.040773180722,352.128871715535,327.110925840238,-84.2691032475677,202.604194356241,-174.950846468067,111.521419151137,205.939265500338,226.148051905127,267.720657529414,2024-10-09 23:00:00
183.862494971848,345.051598650028,321.119667231236,-83.8585152053692,190.817272497088,-174.45943160503,114.980920867159,204.478613615008,223.48500824755,266.782017044351,2024-10-10 00:00:00
174.065186489702,340.923529133565,322.762152442038,-70.4706603059164,181.475965877369,-189.209762630992,124.438832434828,208.097500027552,207.335841931042,264.819659515434,2024-10-10 01:00:00
163.308712415495,338.177611661958,325.870528170222,-63.1795542113796,187.60340927911,-194.448106437149,133.215454597368,205.472389075759,208.823763290251,257.323527148481,2024-10-10 02:00:00
156.879359731539,343.064899818644,317.622696751186,-73.8315770832162,197.837148545571,-201.957104352281,134.379178357083,205.513099959214,202.187103444284,251.024267776707,2024-10-10 03:00:00
153.978557681779,348.082362713737,322.746926480536,-85.5012412921247,200.729857377672,-197.106136702918,135.568881170319,204.173361326338,208.432757678543,255.932264738423,2024-10-10 04:00:00
159.803776923895,347.250420844002,325.296869647543,-98.7851636920686,192.897766278283,-195.71013559168,139.10915745423,206.08004456533,204.610883324254,251.050387372155,2024-10-10 05:00:00
170.746955814855,344.376221697759,326.98233945031,-115.299109198013,206.471706595104,-192.741722458714,154.369472512215,212.495731641017,204.300881107176,254.925667672688,2024-10-10 06:00:00
182.897520505047,351.08822268847,326.56163187781,-95.0950209292576,209.131609435519,-181.976357994128,169.17414092714,224.001996160303,223.398588940725,263.227910413219,2024-10-10 07:00:00
184.469540992094,351.20438209942,324.094232079855,-91.4906356612156,213.52072386291,-182.155989035227,168.318599467519,229.897632323635,229.070168842182,261.693559893367,2024-10-10 08:00:00
172.519123680246,341.358444076737,312.603315828687,-108.300762861137,205.004640184307,-194.445911880882,160.884332773952,220.236334907432,216.463563830753,252.156428534655,2024-10-10 09:00:00
157.341892300088,332.504031938983,310.717033741137,-114.356773339495,190.867738256053,-199.972006377553,140.942894891669,209.36847840418,209.199847825088,243.691059804321,2024-10-10 10:00:00
146.955547060413,337.435448707267,311.895294059747,-126.131642885081,186.583165207582,-201.916692878585,119.853616436581,206.288232857604,197.500652675965,237.227748075743,2024-10-10 11:00:00
148.359240252868,335.091912157044,311.169240719888,-134.385529416542,180.035991196418,-201.885637873353,129.773990088498,202.671953354749,196.843056643588,229.156019210043,2024-10-10 12:00:00
141.20616581983,330.40956616844,319.216325433635,-135.947218080429,179.860245313901,-209.837478127366,131.308063775614,197.302551389031,196.302215441762,230.689904143742,2024-10-10 13:00:00
